precision,task_dir,model_name,device,soc,os_version,valid,iterations,in0,in1,in2,in3,cpu_dur,cpu_min,cpu_max,cpu_std,gpu_dur,gpu_min,gpu_max,gpu_std,npu_dur,npu_min,npu_max,npu_std
int8,img-classification_cifar-10_acc_unq-af402b352fecb0381ff183494aba77c5,unq-af402b352fecb0381ff183494aba77c5,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,18304200.0,18180000.0,18857000.0,113000.0,4358890.0,4316000.0,4514000.0,33000.0,4371280.0,4314000.0,4476000.0,26000.0
int8,img-classification_cifar-10_acc_VGG,VGG,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,299,299,3,963166000.0,957834000.0,967849000.0,2515000.0,237435000.0,237133000.0,237640000.0,218000.0,235440000.0,234564000.0,237034000.0,1128000.0
int8,img-classification_cifar-10_acc_VGG,VGG,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,299,299,3,1481.0,1471170000.0,1658296000.0,40524000.0,1384.0,1227823000.0,3160318000.0,480066000.0,2146.0,1230486000.0,3175729000.0,938315000.0
int8,img-classification_cifar-10_acc_VGG,VGG,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,299,299,3,562469000.0,561844000.0,563252000.0,403000.0,127156000.0,127001000.0,127336000.0,119000.0,126722000.0,126456000.0,126998000.0,191000.0
int8,img-classification_cifar-10_acc_VGG,VGG,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,299,299,3,1369.0,1305446000.0,1381348000.0,16768000.0,927899000.0,922995000.0,946042000.0,5951000.0,928661000.0,922272000.0,956977000.0,7514000.0
int8,img-classification_cifar-10_acc_VGG,VGG,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,299,299,3,974138000.0,969784000.0,978734000.0,2647000.0,233674000.0,233012000.0,234579000.0,662000.0,234145000.0,233855000.0,234681000.0,379000.0
int8,img-classification_cifar-10_acc_unq-47f1dd389e56fa2b71ec63c09eb4d33d,unq-47f1dd389e56fa2b71ec63c09eb4d33d,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,88688000.0,88457000.0,88901000.0,155000.0,20152700.0,19967000.0,20645000.0,154000.0,20084400.0,19965000.0,20257000.0,72000.0
int8,img-classification_cifar-10_acc_unq-47f1dd389e56fa2b71ec63c09eb4d33d,unq-47f1dd389e56fa2b71ec63c09eb4d33d,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,359522000.0,348198000.0,370847000.0,11324000.0,272078000.0,268981000.0,275175000.0,3097000.0,120409000.0,104789000.0,160269000.0,20425000.0
int8,img-classification_cifar-10_acc_unq-47f1dd389e56fa2b71ec63c09eb4d33d,unq-47f1dd389e56fa2b71ec63c09eb4d33d,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,37727800.0,36133000.0,57087000.0,5369000.0,10481000.0,10390000.0,10883000.0,74000.0,10729100.0,10444000.0,12003000.0,239000.0
int8,img-classification_cifar-10_acc_unq-47f1dd389e56fa2b71ec63c09eb4d33d,unq-47f1dd389e56fa2b71ec63c09eb4d33d,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,113291000.0,112151000.0,116144000.0,1510000.0,78979900.0,78595000.0,79202000.0,218000.0,78981400.0,78757000.0,79602000.0,291000.0
int8,img-classification_cifar-10_acc_unq-47f1dd389e56fa2b71ec63c09eb4d33d,unq-47f1dd389e56fa2b71ec63c09eb4d33d,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,90096500.0,89873000.0,90183000.0,109000.0,20150700.0,20033000.0,20328000.0,66000.0,20260100.0,20134000.0,20651000.0,119000.0
int8,img-classification_cifar-10_acc_unq-209d1515de180f0cd39775e001532b48,unq-209d1515de180f0cd39775e001532b48,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,88697800.0,88287000.0,89121000.0,283000.0,20049500.0,19942000.0,20331000.0,83000.0,20123600.0,19960000.0,20466000.0,89000.0
int8,img-classification_cifar-10_acc_unq-209d1515de180f0cd39775e001532b48,unq-209d1515de180f0cd39775e001532b48,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,365720000.0,349404000.0,382036000.0,16316000.0,272255000.0,267977000.0,276533000.0,4278000.0,274553000.0,274117000.0,274989000.0,436000.0
int8,img-classification_cifar-10_acc_unq-209d1515de180f0cd39775e001532b48,unq-209d1515de180f0cd39775e001532b48,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,49234400.0,48073000.0,59820000.0,3348000.0,11680000.0,11411000.0,12903000.0,307000.0,11640600.0,10822000.0,12865000.0,309000.0
int8,img-classification_cifar-10_acc_unq-209d1515de180f0cd39775e001532b48,unq-209d1515de180f0cd39775e001532b48,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,113428000.0,112232000.0,116209000.0,1547000.0,78896000.0,78598000.0,79458000.0,314000.0,78786700.0,78432000.0,80260000.0,610000.0
int8,img-classification_cifar-10_acc_unq-209d1515de180f0cd39775e001532b48,unq-209d1515de180f0cd39775e001532b48,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,90153300.0,89818000.0,90301000.0,157000.0,20246800.0,20153000.0,20382000.0,70000.0,20163300.0,20081000.0,20285000.0,56000.0
int8,img-classification_cifar-10_acc_unq-c704f8ffb7f44b4b771b183aadbb8377,unq-c704f8ffb7f44b4b771b183aadbb8377,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,128,128,3,71961900.0,70979000.0,73648000.0,820000.0,16998500.0,16887000.0,17296000.0,73000.0,17016000.0,16910000.0,17116000.0,57000.0
int8,img-classification_cifar-10_acc_unq-c704f8ffb7f44b4b771b183aadbb8377,unq-c704f8ffb7f44b4b771b183aadbb8377,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,128,128,3,289815000.0,287165000.0,292465000.0,2650000.0,233864000.0,227615000.0,245418000.0,8178000.0,229280000.0,227674000.0,231712000.0,1748000.0
int8,img-classification_cifar-10_acc_unq-c704f8ffb7f44b4b771b183aadbb8377,unq-c704f8ffb7f44b4b771b183aadbb8377,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,128,128,3,31434400.0,30311000.0,47458000.0,4137000.0,8542810.0,8310000.0,14981000.0,1036000.0,8582710.0,8321000.0,15205000.0,1092000.0
int8,img-classification_cifar-10_acc_unq-c704f8ffb7f44b4b771b183aadbb8377,unq-c704f8ffb7f44b4b771b183aadbb8377,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,128,128,3,97373700.0,96433000.0,98583000.0,826000.0,65946100.0,65837000.0,66262000.0,125000.0,66143600.0,65779000.0,66806000.0,361000.0
int8,img-classification_cifar-10_acc_unq-c704f8ffb7f44b4b771b183aadbb8377,unq-c704f8ffb7f44b4b771b183aadbb8377,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,128,128,3,71420000.0,70742000.0,73336000.0,804000.0,17031100.0,16963000.0,17208000.0,49000.0,17044800.0,16974000.0,17207000.0,48000.0
int8,img-classification_cifar-10_acc_unq-6843578049bd510cd6ef950cf3b9cb14,unq-6843578049bd510cd6ef950cf3b9cb14,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,91965500.0,91139000.0,95329000.0,1510000.0,22359900.0,22226000.0,22859000.0,141000.0,22550300.0,22431000.0,23047000.0,124000.0
int8,img-classification_cifar-10_acc_unq-6843578049bd510cd6ef950cf3b9cb14,unq-6843578049bd510cd6ef950cf3b9cb14,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,170041000.0,141960000.0,221812000.0,36651000.0,290448000.0,286184000.0,294713000.0,4264000.0,293311000.0,291110000.0,295512000.0,2201000.0
int8,img-classification_cifar-10_acc_unq-6843578049bd510cd6ef950cf3b9cb14,unq-6843578049bd510cd6ef950cf3b9cb14,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,41808700.0,39971000.0,55176000.0,4052000.0,11852100.0,11769000.0,12198000.0,62000.0,11882500.0,11808000.0,12394000.0,83000.0
int8,img-classification_cifar-10_acc_unq-6843578049bd510cd6ef950cf3b9cb14,unq-6843578049bd510cd6ef950cf3b9cb14,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,129017000.0,126871000.0,133256000.0,2530000.0,85890500.0,85653000.0,86161000.0,191000.0,85829500.0,85565000.0,86185000.0,210000.0
int8,img-classification_cifar-10_acc_unq-6843578049bd510cd6ef950cf3b9cb14,unq-6843578049bd510cd6ef950cf3b9cb14,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,92379500.0,91408000.0,95974000.0,1619000.0,22586400.0,22441000.0,22974000.0,108000.0,22617600.0,22491000.0,23135000.0,126000.0
int8,img-classification_cifar-10_acc_unq-ff28e4184fd0b2eb983bf2b933568c15,unq-ff28e4184fd0b2eb983bf2b933568c15,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,44098800.0,43936000.0,44752000.0,217000.0,10132000.0,10041000.0,10311000.0,54000.0,10135200.0,10002000.0,11441000.0,194000.0
int8,img-classification_cifar-10_acc_unq-ff28e4184fd0b2eb983bf2b933568c15,unq-ff28e4184fd0b2eb983bf2b933568c15,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,177840000.0,173284000.0,186693000.0,6260000.0,133039000.0,130838000.0,136377000.0,2275000.0,132929000.0,132446000.0,133598000.0,451000.0
int8,img-classification_cifar-10_acc_unq-ff28e4184fd0b2eb983bf2b933568c15,unq-ff28e4184fd0b2eb983bf2b933568c15,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,18331200.0,17800000.0,30914000.0,2422000.0,5156730.0,5089000.0,6331000.0,140000.0,5306450.0,5098000.0,9107000.0,482000.0
int8,img-classification_cifar-10_acc_unq-ff28e4184fd0b2eb983bf2b933568c15,unq-ff28e4184fd0b2eb983bf2b933568c15,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,56759700.0,56053000.0,58473000.0,674000.0,38484000.0,38335000.0,38771000.0,111000.0,38567200.0,38464000.0,38943000.0,143000.0
int8,img-classification_cifar-10_acc_unq-ff28e4184fd0b2eb983bf2b933568c15,unq-ff28e4184fd0b2eb983bf2b933568c15,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,43783100.0,43560000.0,44944000.0,359000.0,10178900.0,10008000.0,10981000.0,172000.0,10143000.0,9978000.0,10524000.0,108000.0
int8,img-classification_cifar-10_acc_unq-7f5353faad3fa933fbd45423601e9267,unq-7f5353faad3fa933fbd45423601e9267,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,89523800.0,89385000.0,89754000.0,125000.0,20047800.0,19917000.0,20411000.0,119000.0,20135400.0,20029000.0,20433000.0,95000.0
int8,img-classification_cifar-10_acc_unq-7f5353faad3fa933fbd45423601e9267,unq-7f5353faad3fa933fbd45423601e9267,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,363964000.0,351624000.0,376304000.0,12340000.0,269061000.0,268390000.0,269732000.0,671000.0,269308000.0,266925000.0,271690000.0,2382000.0
int8,img-classification_cifar-10_acc_unq-7f5353faad3fa933fbd45423601e9267,unq-7f5353faad3fa933fbd45423601e9267,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,37689000.0,36129000.0,56849000.0,5314000.0,10477000.0,10403000.0,10990000.0,83000.0,10658400.0,10451000.0,11488000.0,167000.0
int8,img-classification_cifar-10_acc_unq-7f5353faad3fa933fbd45423601e9267,unq-7f5353faad3fa933fbd45423601e9267,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,112968000.0,112071000.0,115879000.0,1470000.0,79374700.0,78795000.0,80585000.0,727000.0,78912300.0,78676000.0,79590000.0,317000.0
int8,img-classification_cifar-10_acc_unq-7f5353faad3fa933fbd45423601e9267,unq-7f5353faad3fa933fbd45423601e9267,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,88987200.0,88910000.0,89094000.0,57000.0,20193800.0,20078000.0,20637000.0,118000.0,20257800.0,20143000.0,20370000.0,54000.0
int8,img-classification_cifar-10_acc_unq-4cd5262150ac10029d243e9ad462f7f1,unq-4cd5262150ac10029d243e9ad462f7f1,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,30,30,3,2375220.0,2152000.0,3474000.0,153000.0,494452.0,485000.0,701000.0,18000.0,499659.0,484000.0,1688000.0,43000.0
int8,img-classification_cifar-10_acc_unq-4cd5262150ac10029d243e9ad462f7f1,unq-4cd5262150ac10029d243e9ad462f7f1,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,30,30,3,9352310.0,9122000.0,10528000.0,246000.0,7075480.0,6747000.0,9395000.0,434000.0,6980210.0,6767000.0,7624000.0,145000.0
int8,img-classification_cifar-10_acc_unq-4cd5262150ac10029d243e9ad462f7f1,unq-4cd5262150ac10029d243e9ad462f7f1,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,30,30,3,1309810.0,1279000.0,2326000.0,122000.0,294772.0,288000.0,582000.0,27000.0,295465.0,288000.0,552000.0,29000.0
int8,img-classification_cifar-10_acc_unq-4cd5262150ac10029d243e9ad462f7f1,unq-4cd5262150ac10029d243e9ad462f7f1,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,30,30,3,3209280.0,3121000.0,3576000.0,51000.0,1871270.0,1833000.0,1961000.0,27000.0,1862020.0,1835000.0,2122000.0,26000.0
int8,img-classification_cifar-10_acc_unq-4cd5262150ac10029d243e9ad462f7f1,unq-4cd5262150ac10029d243e9ad462f7f1,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,30,30,3,2216000.0,2148000.0,2643000.0,54000.0,493849.0,485000.0,649000.0,15000.0,494340.0,484000.0,591000.0,14000.0
int8,img-classification_cifar-10_acc_unq-40384330e2ee1882ba7eb57fadf90ed7,unq-40384330e2ee1882ba7eb57fadf90ed7,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,22207800.0,21965000.0,26515000.0,919000.0,7554130.0,7404000.0,7790000.0,72000.0,7513720.0,7330000.0,7804000.0,104000.0
int8,img-classification_cifar-10_acc_unq-40384330e2ee1882ba7eb57fadf90ed7,unq-40384330e2ee1882ba7eb57fadf90ed7,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,157935000.0,148699000.0,185145000.0,15709000.0,65167900.0,64772000.0,66082000.0,405000.0,65359900.0,64509000.0,68790000.0,1330000.0
int8,img-classification_cifar-10_acc_unq-40384330e2ee1882ba7eb57fadf90ed7,unq-40384330e2ee1882ba7eb57fadf90ed7,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,11066200.0,10542000.0,22732000.0,2073000.0,3445600.0,3381000.0,3769000.0,42000.0,3484570.0,3401000.0,3747000.0,40000.0
int8,img-classification_cifar-10_acc_unq-40384330e2ee1882ba7eb57fadf90ed7,unq-40384330e2ee1882ba7eb57fadf90ed7,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,36218100.0,35516000.0,42122000.0,1665000.0,18884400.0,18598000.0,21173000.0,466000.0,18862000.0,18561000.0,21278000.0,497000.0
int8,img-classification_cifar-10_acc_unq-40384330e2ee1882ba7eb57fadf90ed7,unq-40384330e2ee1882ba7eb57fadf90ed7,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,22183900.0,21900000.0,25898000.0,795000.0,7642320.0,7463000.0,8288000.0,137000.0,7604940.0,7452000.0,8488000.0,165000.0
int8,img-classification_cifar-10_acc_unq-c7d17a404fc89d2f39ff9374545ca0da,unq-c7d17a404fc89d2f39ff9374545ca0da,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,31434900.0,31251000.0,32021000.0,189000.0,7550210.0,7432000.0,7868000.0,68000.0,7621390.0,7464000.0,8880000.0,181000.0
int8,img-classification_cifar-10_acc_unq-c7d17a404fc89d2f39ff9374545ca0da,unq-c7d17a404fc89d2f39ff9374545ca0da,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,129930000.0,125847000.0,142056000.0,7000000.0,98507000.0,97890000.0,99669000.0,570000.0,98642700.0,97957000.0,99857000.0,600000.0
int8,img-classification_cifar-10_acc_unq-c7d17a404fc89d2f39ff9374545ca0da,unq-c7d17a404fc89d2f39ff9374545ca0da,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,13372000.0,12781000.0,27057000.0,2473000.0,3790560.0,3705000.0,7112000.0,313000.0,3846740.0,3714000.0,6836000.0,420000.0
int8,img-classification_cifar-10_acc_unq-c7d17a404fc89d2f39ff9374545ca0da,unq-c7d17a404fc89d2f39ff9374545ca0da,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,40272600.0,40064000.0,41909000.0,476000.0,27777000.0,27685000.0,27932000.0,62000.0,27805000.0,27691000.0,27971000.0,60000.0
int8,img-classification_cifar-10_acc_unq-c7d17a404fc89d2f39ff9374545ca0da,unq-c7d17a404fc89d2f39ff9374545ca0da,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,31884700.0,31716000.0,32208000.0,144000.0,7594350.0,7495000.0,7894000.0,58000.0,7602580.0,7499000.0,7971000.0,73000.0
int8,img-classification_cifar-10_acc_unq-65033a2920f09c954ed44ddff3164e23,unq-65033a2920f09c954ed44ddff3164e23,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,64,64,3,45882400.0,45643000.0,46354000.0,203000.0,11262900.0,11119000.0,11838000.0,110000.0,11066400.0,10964000.0,11317000.0,75000.0
int8,img-classification_cifar-10_acc_unq-65033a2920f09c954ed44ddff3164e23,unq-65033a2920f09c954ed44ddff3164e23,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,64,64,3,186687000.0,181016000.0,198001000.0,8000000.0,139695000.0,137999000.0,143115000.0,2070000.0,140358000.0,137962000.0,142186000.0,1847000.0
int8,img-classification_cifar-10_acc_unq-65033a2920f09c954ed44ddff3164e23,unq-65033a2920f09c954ed44ddff3164e23,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,64,64,3,18971800.0,18370000.0,31820000.0,2520000.0,5643980.0,5547000.0,7293000.0,191000.0,5732780.0,5596000.0,9823000.0,498000.0
int8,img-classification_cifar-10_acc_unq-65033a2920f09c954ed44ddff3164e23,unq-65033a2920f09c954ed44ddff3164e23,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,64,64,3,58383900.0,58027000.0,60458000.0,737000.0,39547200.0,39393000.0,39843000.0,132000.0,39469400.0,39386000.0,39659000.0,68000.0
int8,img-classification_cifar-10_acc_unq-65033a2920f09c954ed44ddff3164e23,unq-65033a2920f09c954ed44ddff3164e23,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,64,64,3,46525900.0,46128000.0,46704000.0,166000.0,11138400.0,10957000.0,11572000.0,140000.0,11094200.0,10972000.0,11351000.0,71000.0
int8,img-classification_cifar-10_acc_unq-3e37ca2c6932f9477210dcb8aa8fd790,unq-3e37ca2c6932f9477210dcb8aa8fd790,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,30,30,3,16752000.0,16508000.0,16966000.0,136000.0,2977520.0,2909000.0,3147000.0,53000.0,2969050.0,2910000.0,3142000.0,53000.0
int8,img-classification_cifar-10_acc_unq-3e37ca2c6932f9477210dcb8aa8fd790,unq-3e37ca2c6932f9477210dcb8aa8fd790,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,30,30,3,60682800.0,59035000.0,72002000.0,4004000.0,34834300.0,34354000.0,35258000.0,238000.0,34767100.0,34391000.0,35307000.0,230000.0
int8,img-classification_cifar-10_acc_unq-3e37ca2c6932f9477210dcb8aa8fd790,unq-3e37ca2c6932f9477210dcb8aa8fd790,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,30,30,3,6183090.0,5885000.0,12644000.0,1096000.0,1473030.0,1441000.0,2766000.0,83000.0,1511160.0,1438000.0,2888000.0,141000.0
int8,img-classification_cifar-10_acc_unq-3e37ca2c6932f9477210dcb8aa8fd790,unq-3e37ca2c6932f9477210dcb8aa8fd790,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,30,30,3,19241700.0,18940000.0,20995000.0,395000.0,9812000.0,9739000.0,10028000.0,56000.0,9856590.0,9724000.0,10576000.0,129000.0
int8,img-classification_cifar-10_acc_unq-3e37ca2c6932f9477210dcb8aa8fd790,unq-3e37ca2c6932f9477210dcb8aa8fd790,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,30,30,3,17174100.0,16993000.0,17440000.0,91000.0,3031250.0,2947000.0,3216000.0,47000.0,3035920.0,2947000.0,3263000.0,59000.0
int8,img-classification_cifar-10_acc_unq-561bdf14dd13b4b4bd40fefa2414edf2,unq-561bdf14dd13b4b4bd40fefa2414edf2,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,32,32,3,14758900.0,14532000.0,18847000.0,713000.0,5732700.0,5537000.0,6151000.0,145000.0,5656570.0,5460000.0,6934000.0,179000.0
int8,img-classification_cifar-10_acc_unq-561bdf14dd13b4b4bd40fefa2414edf2,unq-561bdf14dd13b4b4bd40fefa2414edf2,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,32,32,3,126548000.0,118832000.0,148516000.0,12690000.0,37932100.0,36407000.0,39076000.0,871000.0,37429500.0,36102000.0,38209000.0,619000.0
int8,img-classification_cifar-10_acc_unq-561bdf14dd13b4b4bd40fefa2414edf2,unq-561bdf14dd13b4b4bd40fefa2414edf2,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,32,32,3,6956830.0,6547000.0,14917000.0,1044000.0,2459910.0,2375000.0,2786000.0,37000.0,2512030.0,2426000.0,2900000.0,79000.0
int8,img-classification_cifar-10_acc_unq-561bdf14dd13b4b4bd40fefa2414edf2,unq-561bdf14dd13b4b4bd40fefa2414edf2,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,32,32,3,25140600.0,24740000.0,30619000.0,1258000.0,10730000.0,10406000.0,11338000.0,171000.0,10719700.0,10491000.0,11201000.0,139000.0
int8,img-classification_cifar-10_acc_unq-561bdf14dd13b4b4bd40fefa2414edf2,unq-561bdf14dd13b4b4bd40fefa2414edf2,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,32,32,3,14639300.0,14426000.0,18552000.0,672000.0,5649990.0,5515000.0,6488000.0,139000.0,5725900.0,5560000.0,6641000.0,169000.0
int8,img-classification_cifar-10_acc_unq-f5eab9340f758543a5b95d676e3684a8,unq-f5eab9340f758543a5b95d676e3684a8,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,31,31,3,18894100.0,18748000.0,19632000.0,152000.0,4509980.0,4444000.0,4957000.0,63000.0,4528360.0,4447000.0,5793000.0,135000.0
int8,img-classification_cifar-10_acc_unq-f5eab9340f758543a5b95d676e3684a8,unq-f5eab9340f758543a5b95d676e3684a8,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,31,31,3,82896900.0,81700000.0,86771000.0,1627000.0,62626400.0,61949000.0,65912000.0,1254000.0,62332200.0,61895000.0,63417000.0,429000.0
int8,img-classification_cifar-10_acc_unq-f5eab9340f758543a5b95d676e3684a8,unq-f5eab9340f758543a5b95d676e3684a8,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,31,31,3,8601420.0,8259000.0,17498000.0,1608000.0,2482600.0,2406000.0,4083000.0,291000.0,2507160.0,2401000.0,4320000.0,346000.0
int8,img-classification_cifar-10_acc_unq-f5eab9340f758543a5b95d676e3684a8,unq-f5eab9340f758543a5b95d676e3684a8,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,31,31,3,26036000.0,25833000.0,27061000.0,287000.0,18316000.0,18267000.0,18603000.0,62000.0,18371400.0,18255000.0,18806000.0,127000.0
int8,img-classification_cifar-10_acc_unq-f5eab9340f758543a5b95d676e3684a8,unq-f5eab9340f758543a5b95d676e3684a8,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,31,31,3,18965000.0,18858000.0,19478000.0,111000.0,4526840.0,4471000.0,4742000.0,38000.0,4523620.0,4465000.0,4699000.0,36000.0
int8,img-classification_cifar-10_acc_unq-474b96b7b5a1763751b3e87f8d51ae8b,unq-474b96b7b5a1763751b3e87f8d51ae8b,Redmi Note 9 Pro,"Qualcomm Technologies, Inc SM7125",10 | QKQ1.191215.002,True,20,1,32,32,3,42825700.0,41941000.0,43138000.0,292000.0,8787320.0,8616000.0,9301000.0,129000.0,8697240.0,8570000.0,9006000.0,79000.0
int8,img-classification_cifar-10_acc_unq-474b96b7b5a1763751b3e87f8d51ae8b,unq-474b96b7b5a1763751b3e87f8d51ae8b,STK-L21,vendor Kirin710,10 | HUAWEISTK-L21,True,20,1,32,32,3,162080000.0,156562000.0,177953000.0,9165000.0,106494000.0,105173000.0,109166000.0,1403000.0,47047500.0,40459000.0,69534000.0,9758000.0
int8,img-classification_cifar-10_acc_unq-474b96b7b5a1763751b3e87f8d51ae8b,unq-474b96b7b5a1763751b3e87f8d51ae8b,SM-F926B,SM8350,14 | UP1A.231005.007,True,20,1,32,32,3,16410700.0,15861000.0,28444000.0,2204000.0,4386730.0,4317000.0,4987000.0,68000.0,4495460.0,4348000.0,6070000.0,182000.0
int8,img-classification_cifar-10_acc_unq-474b96b7b5a1763751b3e87f8d51ae8b,unq-474b96b7b5a1763751b3e87f8d51ae8b,23106RN0DA,MT6768,13 | TP1A.220624.014,True,20,1,32,32,3,49494500.0,49148000.0,52180000.0,851000.0,30546700.0,30398000.0,30973000.0,147000.0,31022100.0,30817000.0,32512000.0,384000.0
int8,img-classification_cifar-10_acc_unq-474b96b7b5a1763751b3e87f8d51ae8b,unq-474b96b7b5a1763751b3e87f8d51ae8b,SM-P613,"Qualcomm Technologies, Inc ATOLL-AB",14 | UP1A.231005.007,True,20,1,32,32,3,42443300.0,41825000.0,42582000.0,199000.0,8655710.0,8526000.0,9287000.0,134000.0,8687690.0,8559000.0,9201000.0,95000.0
